car type ,made in ,number of cars in jordan ,car age ,part ,failure rate ,price of the car ,original/imitator,new\used,selling location,service location (repair shop/automotive company,repair or replacement cost ,car total maintenance cost average,critically  ,online price ,price 
2,3,2098,4,3,0.2688,16000,1,1,3,2,60,9100,0.0563,60,23
2,3,3221,2,11,0.0554,17500,1,0,2,1,15,9100,0.0552,17,30
4,1,2392,5,22,0.131578947,13800,1,1,3,2,20,8200,0.1233,197,220
1,2,2315,9,28,0.25862069,12000,1,1,3,2,150,5500,0.107,351.902,360.91
4,1,1055,3,32,0.263157895,15700,1,0,2,1,20,8200,0.0525,100,300
3,2,5864,8,14,0.7,10450,1,0,2,1,15,5500,0.1249,40,35
3,2,3003,12,12,0.8,7950,1,0,1,1,10,5500,0.1297,30,35
1,2,2031,10,23,0.0859,10700,1,1,3,1,15,5500,0.07,300,250
4,1,1841,4,25,0.0277,15000,1,0,2,1,5,8200,0.0342,150,60
2,3,2098,4,19,0.0554,16000,1,0,2,1,10,9100,0.1417,50,120
3,2,3995,5,16,0.08,13000,1,1,3,1,10,5500,0.0912,50,156
4,1,146,1,12,0.263157895,20500,1,1,3,2,35,8200,0.1297,71,120
3,2,26,1,6,0.85,18400,1,1,3,1,10,5500,0.1249,50.472,67.56
2,3,7212,6,17,0.0831,15500,1,1,2,1,10,9100,0.1275,103.748,127
1,2,2213,6,2,1.874117232,15500,0,1,1,1,3,5500,0.03,7,6
3,2,3800,6,36,0.001,11500,1,1,3,1,120,5500,0.1,6120,7716
3,2,5937,7,10,0.17,11050,1,1,3,1,10,5500,0.2342,100,100
1,2,350,2,17,0.1724,23100,1,0,2,1,10,5500,0.1275,56.08,90
1,2,2031,10,31,0.1719,10700,0,1,1,1,30,5500,0.0996,70.1,150
3,2,26,1,14,0.7,18400,1,0,2,1,20,5500,0.1249,40,40
1,2,1516,5,5,0.1724,16800,1,1,3,1,10,5500,0.1053,37.854,47
1,2,792,1,29,0.166666667,25200,1,0,2,1,50,5500,0.1151,46.266,100
4,1,2392,5,23,0.263157895,13800,1,0,2,1,15,8200,0.07,100,40
1,2,5071,11,2,3.229166667,9300,1,1,3,1,3,5500,0.03,22,15
4,1,2632,6,19,0.328947368,13700,1,1,3,2,30,8200,0.1417,100,230
1,2,1516,5,11,0.25862069,16800,1,0,2,1,15,5500,0.0552,28.04,60
2,3,5772,7,12,0.0896,14000,0,1,2,1,15,9100,0.1297,40,40
3,2,3800,6,18,0.8,11500,1,0,1,1,20,5500,0.1417,50,70
2,3,1368,8,25,0.0277,12500,1,1,3,1,10,9100,0.0342,198,300
1,2,2315,9,11,0.4299,12000,0,1,2,1,15,5500,0.0552,42.06,60
4,1,2720,7,36,0.026315789,12000,1,1,3,2,250,8200,0.1,3281,5500
1,2,2031,10,32,0.001,10700,1,1,1,1,20,5500,0.0525,777,640
3,2,9315,10,10,0.17,9700,0,1,1,1,10,5500,0.2342,50,50
3,2,814,13,9,0.12,7500,1,0,1,1,10,5500,0.06,30,25
1,2,1516,5,5,0.1724,16800,1,1,3,2,20,5500,0.1053,37.854,47
2,3,107371,3,27,0.0277,17000,1,1,3,2,30,9100,0.4333,602,500
1,2,5071,11,11,0.4299,9300,1,0,2,1,15,5500,0.0552,40,60
4,1,2392,5,12,0.263157895,13800,1,1,3,2,35,8200,0.1297,49,100
3,2,3003,12,3,0.4,7950,1,0,2,1,5,5500,0.0563,25,10
3,2,3571,11,35,0.8,8500,1,1,3,1,20,5500,0.0618,4000,5630
4,1,1055,3,19,0.328947368,15700,1,1,3,1,15,8200,0.1417,100,240
3,2,4549,9,9,0.17,9900,0,1,2,1,10,5500,0.06,35.05,70
1,2,2315,9,9,0.3439,12000,0,1,2,1,10,5500,0.06,30,70
1,2,747,3,16,0.25862069,19300,1,1,3,2,20,5500,0.0912,180.157,129.33
4,1,874,2,27,0.065789474,20000,1,1,3,1,35,8200,0.4333,417,500
1,2,1951,7,32,0.001,14300,1,0,2,1,20,5500,0.0525,105.15,200
2,3,686,1,11,0.0554,19500,0,1,1,1,15,9100,0.0552,17,40
1,2,550,4,21,0.431034483,17400,0,1,2,1,20,5500,0.1104,98.14,130
2,3,2098,4,17,0.0831,16000,1,0,1,1,10,9100,0.1275,56.08,70
2,3,686,1,10,0.1939,19500,1,1,3,1,10,9100,0.2342,60,90
3,2,1523,3,11,0.02,15300,1,1,3,1,30,5500,0.0552,160,119
2,3,5772,7,17,0.0831,14000,1,1,3,2,20,9100,0.1275,103.748,127
1,2,2213,6,6,0.51490162,15500,1,1,1,1,10,5500,0.1249,50.472,25
3,2,698,15,20,0.6,6600,1,0,1,1,20,5500,0.1143,30,40
3,2,1523,3,18,0.7,15300,1,0,2,1,25,5500,0.1417,110,80
3,2,3800,6,27,0.13,11500,1,1,3,1,30,5500,0.4333,395,380
1,2,550,4,29,0.172413793,17400,1,1,3,1,50,5500,0.1151,44.163,43.31
4,1,1289,9,33,0.789473684,11500,1,0,1,1,30,8200,0.0554,200,500
3,2,1523,3,22,0.8,15300,1,0,1,1,5,5500,0.1233,108,100
1,2,350,2,20,0.344827586,23100,1,1,3,1,15,5500,0.1143,89.728,170
3,2,4549,9,11,0.02,9900,1,0,2,1,20,5500,0.0552,50,20
4,1,2720,7,35,0.394736842,12000,1,0,2,1,40,8200,0.0618,300,120
2,3,5772,7,11,0.0554,14000,1,1,2,1,15,9100,0.0552,86,104
3,2,1562,4,21,0.08,14800,1,0,1,1,25,5500,0.1104,150,150
1,2,550,4,32,0.001,17400,0,1,1,1,20,5500,0.0525,146.509,300
3,2,273,14,21,0.1,7050,0,1,1,1,20,5500,0.1104,98.14,100
1,2,792,1,19,0.086206897,25200,1,0,2,1,10,5500,0.1417,60,40
2,3,2009,10,12,0.0896,11900,0,1,1,1,15,9100,0.1297,40,40
1,2,1951,7,22,0.166666667,14300,1,1,3,1,40,5500,0.1233,110,140
1,2,2031,10,4,0.1719,10700,0,1,2,1,10,5500,0.1244,24.535,20
1,2,747,3,32,0.001,19300,1,1,2,1,20,5500,0.0525,278.297,640
1,2,5071,11,6,0.645833333,9300,0,1,2,1,10,5500,0.1249,14.02,30
1,2,747,3,26,0.25862069,19300,1,1,3,1,20,5500,0.0662,207.496,197.51
3,2,814,13,14,0.8,7500,0,1,2,1,15,5500,0.1249,42.06,60
3,2,1562,4,31,0.07,14800,1,0,2,1,40,5500,0.0996,170,300
4,1,874,2,34,0.263157895,20000,1,0,2,1,35,8200,0.1934,1500,750
2,3,5772,7,14,0.1108,14000,1,1,3,2,30,9100,0.1249,89.027,145
3,2,1562,4,5,0.69,14800,1,1,3,1,10,5500,0.1053,39,50
2,3,3221,2,14,0.1108,17500,1,0,2,1,15,9100,0.1249,42.06,30
2,3,5772,7,24,0.0277,14000,1,0,1,1,20,9100,0.1275,140.2,90
3,2,3995,5,36,0.001,13000,1,0,2,1,100,5500,0.1,2000,450
2,3,1368,8,16,0.0896,12500,1,1,3,2,20,9100,0.0912,180.157,160
2,3,2757,5,31,0.0896,16000,1,1,2,1,30,9100,0.0996,175.951,300
4,1,5457,8,12,0.263157895,11900,1,1,3,2,35,8200,0.1297,49,100
3,2,3800,6,4,0.1,11500,1,0,1,1,10,5500,0.12,21.03,30
2,3,2098,4,25,0.0277,16000,1,1,3,2,20,9100,0.0342,150,300
1,2,1924,12,20,0.7738,8700,1,1,3,2,30,5500,0.1143,267,171.46
3,2,26,1,20,0.28,18400,1,0,2,1,25,5500,0.1143,50,50
3,2,26,1,11,0.02,18400,1,1,3,2,50,5500,0.0552,160,119
2,3,1604,9,17,0.0831,12400,1,1,3,2,20,9100,0.1275,103.748,127
1,2,550,4,11,0.25862069,17400,1,1,3,2,30,5500,0.0552,68.698,98.05
3,2,698,15,6,0.8,6600,1,1,2,1,10,5500,0.1249,15,30
1,2,1924,12,8,0.1719,8700,1,1,1,1,10,5500,0.0924,37.153,50
3,2,26,1,20,0.28,18400,1,1,3,1,25,5500,0.1143,184,204
1,2,1951,7,2,1.874117232,14300,1,1,3,2,10,5500,0.03,10,10
3,2,1523,3,5,0.69,15300,1,0,1,1,10,5500,0.1053,37.854,60
2,3,5772,7,26,0.0896,14000,1,0,2,1,20,9100,0.0662,140.2,100
2,3,1604,9,15,0.166666667,12400,1,0,2,1,50,9100,0.1135,30,40
1,2,2315,9,8,0.1719,12000,1,1,3,2,20,5500,0.0924,37.153,48.09
1,2,2315,9,15,0.166666667,12000,1,0,2,1,100,5500,0.1135,15,150
1,2,1516,5,10,0.517241379,16800,1,1,3,2,20,5500,0.2342,60,100
2,3,686,1,9,0.0831,19500,0,1,2,1,10,9100,0.06,40,30
2,3,2009,10,22,0.2688,11900,1,0,1,1,10,9100,0.1233,30,100
3,2,4549,9,5,0.64,9900,1,0,2,1,10,5500,0.1053,37.854,20
4,1,146,1,26,0.0896,20500,1,1,3,2,60,8200,0.0662,253,540
2,3,2757,5,11,0.0554,16000,1,1,1,1,15,9100,0.0552,86,104
1,2,1800,13,24,0.0862,8300,1,0,2,1,10,5500,0.1275,56.08,60
4,1,874,2,3,0.263157895,20000,1,1,3,1,40,8200,0.0563,20,50
1,2,2213,6,19,0.086206897,15500,1,1,3,1,10,5500,0.1417,110,150
3,2,457,2,19,0.11,17400,1,1,3,1,20,5500,0.1417,140,250
1,2,1516,5,14,0.344827586,16800,1,1,2,1,15,5500,0.1249,89.027,119.6
4,1,2720,7,29,0.0277,12000,1,0,2,1,50,8200,0.1151,300,100
1,2,1800,13,15,0.166666667,8300,1,0,2,1,100,5500,0.1135,15,150
1,2,350,2,6,0.927083333,23100,1,1,2,1,10,5500,0.1249,50.472,40
2,3,7212,6,14,0.1108,15500,1,0,1,1,15,9100,0.1249,42.06,30
1,2,4414,8,24,0.0862,12500,1,1,3,1,10,5500,0.1275,99.542,104.48
3,2,273,14,9,0.12,7050,1,1,3,1,10,5500,0.06,65,60
2,3,3221,2,6,0.470559211,17500,1,1,3,1,10,9100,0.1249,24,35
1,2,5071,11,22,0.166666667,9300,1,0,2,1,40,5500,0.1233,30,50
4,1,146,1,36,0.026315789,20500,1,1,3,2,250,8200,0.1,2349,6000
3,2,3800,6,23,0.08,11500,1,1,3,1,15,5500,0.07,328,227
1,2,4414,8,23,0.0859,12500,1,0,1,1,15,5500,0.07,90,130
1,2,1951,7,11,0.25862069,14300,1,1,3,1,15,5500,0.0552,68.698,98.05
4,1,1289,9,32,0.263157895,11500,1,0,1,1,20,8200,0.0525,80,100
4,1,2720,7,10,0.526315789,12000,0,1,2,1,10,8200,0.2342,40,50
3,2,273,14,26,0.2,7050,1,0,2,1,20,5500,0.0662,115,120
3,2,26,1,4,0.1,18400,0,1,2,1,10,5500,0.12,24.535,30
2,3,107371,3,14,0.1108,17000,1,1,1,1,15,9100,0.1249,89.027,40
4,1,874,2,32,0.263157895,20000,1,1,3,1,20,8200,0.0525,776,1000
4,1,1289,9,17,0.263157895,11500,1,0,2,1,10,8200,0.1275,30,40
2,3,2098,4,24,0.0277,16000,1,0,2,1,20,9100,0.1275,140.2,80
2,3,686,1,34,0.0277,19500,1,0,1,1,35,9100,0.1934,500,400
2,3,5772,7,3,0.2688,14000,1,0,1,1,40,9100,0.0563,30,25
1,2,2315,9,4,0.1719,12000,1,1,1,1,10,5500,0.1244,42.06,40
4,1,2632,6,16,0.328947368,13700,1,0,1,1,20,8200,0.0912,20,35
1,2,5071,11,20,0.7738,9300,1,0,2,1,15,5500,0.1143,90,20
3,2,3571,11,31,0.4,8500,0,1,2,1,30,5500,0.0996,70.1,150
1,2,1951,7,5,0.1724,14300,1,0,1,1,10,5500,0.1053,37.854,50
1,2,1924,12,10,0.2579,8700,0,1,1,1,10,5500,0.2342,40,50
1,2,2213,6,13,0.0859,15500,1,0,1,1,10,5500,0.0951,21.03,20
2,3,1368,8,7,0.1792,12500,1,1,2,1,10,9100,0.0511,41,50
4,1,874,2,26,0.0896,20000,1,1,3,2,60,8200,0.0662,253,540
4,1,874,2,12,0.263157895,20000,1,1,3,2,35,8200,0.1297,71,120
3,2,1562,4,3,0.3,14800,1,0,2,1,5,5500,0.0563,30,20
1,2,2315,9,21,0.5159,12000,0,1,2,1,20,5500,0.1104,98.14,100
4,1,874,2,15,0.065789474,20000,1,0,2,1,50,8200,0.1135,50,60
2,3,2009,10,14,0.2688,11900,1,0,2,1,15,9100,0.1249,42.06,30
2,3,2757,5,2,1.568530702,16000,1,1,3,2,10,9100,0.03,14,11
2,3,686,1,36,0.0277,19500,1,0,2,1,150,9100,0.1,1752.5,550
3,2,1523,3,11,0.02,15300,1,0,1,1,30,5500,0.0552,70,50
2,3,3221,2,28,0.25862069,17500,1,0,2,1,40,9100,0.107,300,100
1,2,1924,12,28,0.25862069,8700,1,0,2,1,100,5500,0.107,140.2,100
2,3,2098,4,16,0.0554,16000,1,0,1,1,10,9100,0.0912,60,50
3,2,26,1,3,0.3,18400,1,1,3,2,10,5500,0.0563,57,39
4,1,2720,7,17,0.263157895,12000,1,0,1,1,10,8200,0.1275,30,40
1,2,350,2,2,2.556640625,23100,1,1,3,2,10,5500,0.03,10,10
1,2,550,4,14,0.344827586,17400,1,1,1,1,15,5500,0.1249,89.027,119.6
3,2,698,15,15,0.01,6600,1,1,3,2,150,5500,0.1135,151,224
3,2,273,14,7,0.2,7050,1,0,1,1,5,5500,0.0511,30,15
1,2,1516,5,14,0.344827586,16800,1,0,1,1,15,5500,0.1249,42.06,80
3,2,3003,12,34,0.2,7950,1,0,1,1,30,5500,0.1934,1413,700
1,2,5071,11,25,0.1719,9300,1,1,3,1,10,5500,0.0342,250,300
2,3,7212,6,13,0.0831,15500,0,1,1,1,10,9100,0.0951,200,150
1,2,1516,5,17,0.1724,16800,0,1,1,1,10,5500,0.1275,49.07,70
3,2,5864,8,21,0.08,10450,1,1,3,1,25,5500,0.1104,266,204
3,2,3995,5,18,0.8,13000,1,1,3,2,40,5500,0.1417,90,230
2,3,107371,3,31,0.0896,17000,1,1,1,1,30,9100,0.0996,175.951,400
4,1,146,1,7,0.197368421,20500,1,1,3,1,10,8200,0.0511,95,150
1,2,1516,5,7,0.166666667,16800,1,0,1,1,10,5500,0.0511,35.05,15
3,2,1562,4,36,0.001,14800,1,1,3,2,240,5500,0.1,6120,7716
1,2,2213,6,13,0.0859,15500,0,1,1,1,10,5500,0.0951,35.05,20
1,2,2315,9,31,0.1719,12000,1,0,2,1,30,5500,0.0996,80.615,150
2,3,5772,7,31,0.0896,14000,1,1,3,2,50,9100,0.0996,175.951,267
4,1,2632,6,23,0.263157895,13700,1,1,3,1,15,8200,0.07,220,290
1,2,1516,5,6,0.51490162,16800,0,1,1,1,10,5500,0.1249,14.02,25
2,3,1368,8,31,0.0896,12500,0,1,1,1,30,9100,0.0996,255.865,400
2,3,2009,10,36,0.3584,11900,1,0,2,1,150,9100,0.1,1752.5,500
2,3,2098,4,21,0.0831,16000,1,0,1,1,20,9100,0.1104,35,180
3,2,5864,8,36,0.001,10450,1,1,3,1,120,5500,0.1,6120,7716
3,2,457,2,3,0.3,17400,1,0,2,1,5,5500,0.0563,30,20
1,2,2031,10,4,0.1719,10700,1,1,2,1,50,5500,0.1244,42.06,40
3,2,1562,4,6,0.85,14800,0,1,1,1,10,5500,0.1249,14.02,25
1,2,747,3,19,0.25862069,19300,1,0,1,1,10,5500,0.1417,50,50
1,2,350,2,13,0.0859,23100,1,1,3,1,10,5500,0.0951,39.957,133
4,1,2392,5,27,0.065789474,13800,1,0,2,1,30,8200,0.4333,200,100
4,1,2720,7,20,0.344827586,12000,1,1,3,1,20,8200,0.1143,285,906
2,3,3221,2,24,0.0277,17500,1,0,2,1,20,9100,0.1275,140.2,80
1,2,550,4,13,0.0859,17400,0,1,2,1,10,5500,0.0951,35.05,20
3,2,273,14,23,0.08,7050,1,0,1,1,15,5500,0.07,100,40
1,2,2315,9,26,0.25862069,12000,1,1,3,1,20,5500,0.0662,230,197.51
4,1,1055,3,3,0.263157895,15700,1,0,1,1,40,8200,0.0563,10,15
1,2,747,3,17,0.1724,19300,1,0,1,1,10,5500,0.1275,49.07,50
2,3,1368,8,9,0.1792,12500,1,0,1,1,10,9100,0.06,30,50
4,1,2392,5,19,0.328947368,13800,1,1,3,1,15,8200,0.1417,100,230
1,2,2213,6,28,0.25862069,15500,1,0,1,1,100,5500,0.107,140.2,130
2,3,686,1,4,0.1724,19500,1,1,3,2,20,9100,0.1244,56.08,39.43
4,1,2632,6,20,0.344827586,13700,1,1,3,1,20,8200,0.1143,285,906
1,2,550,4,30,0.172413793,17400,1,0,1,1,15,5500,0.0743,100,160
1,2,1951,7,29,0.172413793,14300,1,0,2,1,50,5500,0.1151,44.163,100
3,2,3800,6,20,0.28,11500,1,1,3,1,25,5500,0.1143,184,204
1,2,550,4,7,0.166666667,17400,1,1,3,1,10,5500,0.0511,52.575,37.88
2,3,2098,4,13,0.0831,16000,1,0,1,1,10,9100,0.0951,70,130
1,2,2031,10,26,0.25862069,10700,1,1,2,1,20,5500,0.0662,230,197.51
2,3,2009,10,4,0.1724,11900,0,1,2,1,10,9100,0.1244,24.535,20
1,2,1951,7,20,0.344827586,14300,1,0,2,1,15,5500,0.1143,70.1,30
2,3,107371,3,30,0.172413793,17000,1,0,1,1,15,9100,0.0743,150,200
1,2,1951,7,26,0.25862069,14300,1,0,1,1,20,5500,0.0662,105.15,150
4,1,2720,7,36,0.026315789,12000,1,0,2,1,150,8200,0.1,1000,950
3,2,3003,12,10,0.6,7950,0,1,2,1,10,5500,0.2342,50,50
1,2,2213,6,28,0.25862069,15500,1,1,1,1,100,5500,0.107,351.902,380
2,3,5772,7,33,0.0831,14000,1,0,1,1,40,9100,0.0554,200,300
3,2,1562,4,6,0.85,14800,1,1,1,1,10,5500,0.1249,50.472,30
3,2,1523,3,30,0.01,15300,1,0,2,1,15,5500,0.0743,150,200
1,2,550,4,6,0.51490162,17400,0,1,2,1,10,5500,0.1249,14.02,30
4,1,1055,3,10,0.526315789,15700,0,1,1,1,10,8200,0.2342,40,50
3,2,9315,10,9,0.17,9700,0,1,1,1,10,5500,0.06,35.05,70
3,2,3800,6,14,0.7,11500,0,1,2,1,15,5500,0.1249,42.06,60
4,1,2632,6,31,0.0896,13700,1,1,3,1,35,8200,0.0996,233,800
2,3,1604,9,1,0.448,12400,0,1,1,1,0,9100,0.0229,2,1
4,1,2632,6,34,0.263157895,13700,1,0,1,1,30,8200,0.1934,1500,600
3,2,814,13,31,0.4,7500,1,1,3,1,50,5500,0.0996,540,850
2,3,1604,9,6,1.064429012,12400,1,1,1,1,10,9100,0.1249,24,45
2,3,1604,9,16,0.0896,12400,1,1,3,1,10,9100,0.0912,180.157,160
3,2,698,15,13,0.4,6600,1,0,1,1,10,5500,0.0951,21.03,20
2,3,2098,4,10,0.1939,16000,0,1,2,1,10,9100,0.2342,40,50
2,3,2757,5,13,0.0831,16000,0,1,2,1,10,9100,0.0951,200,150
4,1,2392,5,36,0.026315789,13800,1,1,3,2,250,8200,0.1,3281,5500
2,3,3221,2,4,0.1724,17500,1,1,2,1,10,9100,0.1244,56.08,40
3,2,814,13,4,0.4,7500,1,1,3,1,10,5500,0.12,42.06,50
3,2,5864,8,30,0.01,10450,1,1,3,1,15,5500,0.0743,204,585
3,2,5937,7,26,0.13,11050,1,0,2,1,20,5500,0.0662,115,200
4,1,5457,8,20,0.344827586,11900,1,0,2,1,20,8200,0.1143,100,100
1,2,2213,6,17,0.1724,15500,1,1,2,1,10,5500,0.1275,100.243,170
4,1,874,2,32,0.263157895,20000,1,1,3,2,40,8200,0.0525,776,1000
1,2,2031,10,4,0.1719,10700,0,1,1,1,10,5500,0.1244,24.535,20
1,2,1516,5,27,0.4299,16800,1,1,3,1,10,5500,0.4333,395,500
3,2,814,13,5,0.8,7500,1,0,1,1,10,5500,0.1053,37.854,20
3,2,26,1,5,0.69,18400,1,1,3,1,10,5500,0.1053,39,50
3,2,1562,4,7,0.2,14800,1,1,3,2,10,5500,0.0511,30,58
3,2,26,1,6,0.85,18400,0,1,1,1,10,5500,0.1249,14.02,25
2,3,1604,9,22,0.2688,12400,1,1,3,2,20,9100,0.1233,54,180
2,3,2009,10,12,0.0896,11900,1,1,3,1,15,9100,0.1297,51,71
4,1,1841,4,21,0.131578947,15000,1,0,2,1,25,8200,0.1104,200,120
1,2,2213,6,16,0.25862069,15500,1,0,2,1,10,5500,0.0912,70.1,60
3,2,1562,4,29,0.001,14800,1,1,2,1,40,5500,0.1151,71,150
2,3,686,1,22,0.554,19500,1,1,3,2,20,9100,0.1233,110,555
4,1,5457,8,29,0.0277,11900,1,1,3,1,50,8200,0.1151,660,1400
3,2,3003,12,16,0.2,7950,1,0,1,1,10,5500,0.0912,30,30
1,2,2213,6,4,0.1724,15500,1,1,1,1,10,5500,0.1244,42.06,40
1,2,4414,8,26,0.25862069,12500,1,1,2,1,20,5500,0.0662,230,197.51
4,1,2392,5,26,0.0896,13800,1,1,3,1,30,8200,0.0662,150,400
3,2,5864,8,20,0.28,10450,1,1,3,1,25,5500,0.1143,184,204
1,2,2031,10,19,0.4299,10700,1,0,1,1,10,5500,0.1417,50,70
1,2,2315,9,10,0.2579,12000,1,1,3,2,20,5500,0.2342,60,100
4,1,146,1,33,0.789473684,20500,1,0,2,1,30,8200,0.0554,300,200
3,2,4549,9,9,0.17,9900,1,1,3,1,10,5500,0.06,65,55
3,2,3571,11,4,0.4,8500,1,1,1,1,10,5500,0.12,42.06,50
1,2,2315,9,14,0.0859,12000,1,1,3,2,30,5500,0.1249,89.027,119.6
2,3,2009,10,11,0.6272,11900,1,1,3,2,30,9100,0.0552,86,157
1,2,1800,13,13,0.0859,8300,0,1,1,1,10,5500,0.0951,35.05,20
1,2,550,4,23,0.172413793,17400,1,0,2,1,15,5500,0.07,70.1,100
2,3,3221,2,19,0.0554,17500,1,0,1,1,10,9100,0.1417,50,100
1,2,792,1,18,0.16667,25200,1,0,1,1,10,5500,0.1417,50,50
3,2,5937,7,28,0.06,11050,1,1,3,1,40,5500,0.107,205,478
2,3,2009,10,6,1.064429012,11900,1,1,3,1,10,9100,0.1249,24,38
2,3,686,1,9,0.0831,19500,0,1,1,1,10,9100,0.06,40,30
4,1,1841,4,4,0.263157895,15000,1,1,3,1,10,8200,0.1244,28,35
2,3,3221,2,33,0.0831,17500,1,1,3,1,40,9100,0.0554,394,400
3,2,3571,11,29,0.001,8500,1,1,3,1,35,5500,0.1151,35,130
2,3,2098,4,1,0.3047,16000,1,1,3,2,1,9100,0.0229,19,10
2,3,1604,9,30,0.172413793,12400,1,1,3,2,30,9100,0.0743,220,800
2,3,1604,9,11,0.6272,12400,0,1,1,1,15,9100,0.0552,17,30
2,3,2009,10,3,0.2688,11900,1,0,1,1,40,9100,0.0563,10,23
2,3,1368,8,12,0.0896,12500,0,1,2,1,15,9100,0.1297,40,40
3,2,3003,12,19,0.11,7950,1,1,3,1,15,5500,0.1417,140,230
2,3,7212,6,16,0.0554,15500,1,1,3,2,20,9100,0.0912,180.157,180
1,2,5071,11,33,0.5159,9300,1,0,1,1,40,5500,0.0554,390,350
4,1,1841,4,9,0.263157895,15000,1,0,2,1,10,8200,0.06,20,15
2,3,2009,10,3,0.2688,11900,1,1,3,1,40,9100,0.0563,17,13
4,1,146,1,28,0.328947368,20500,1,1,3,2,120,8200,0.107,377,350
3,2,1523,3,21,0.07,15300,0,1,2,1,20,5500,0.1104,119.17,140
2,3,2098,4,5,0.0554,16000,1,1,1,1,10,9100,0.1053,50,35
2,3,1604,9,17,0.0831,12400,0,1,2,1,10,9100,0.1275,56.08,70
3,2,3003,12,28,0.8,7950,1,1,3,2,80,5500,0.107,205,536
1,2,2315,9,6,0.645833333,12000,1,1,2,1,10,5500,0.1249,15,30
3,2,9315,10,5,0.64,9700,1,0,1,1,20,5500,0.1053,37.854,40
1,2,1800,13,17,0.1719,8300,1,1,1,1,10,5500,0.1275,110,170
2,3,2757,5,26,0.0896,16000,1,1,1,1,20,9100,0.0662,462,530
2,3,2009,10,31,0.0896,11900,1,1,2,1,30,9100,0.0996,175.951,300
3,2,3800,6,36,0.001,11500,1,1,3,2,240,5500,0.1,6120,7716
3,2,273,14,33,0.1,7050,1,0,2,1,40,5500,0.0554,600,80
1,2,1924,12,15,0.166666667,8700,1,1,3,2,150,5500,0.1135,15,121.53
1,2,1924,12,12,0.4299,8700,0,1,2,1,15,5500,0.1297,30,40
1,2,1800,13,9,0.3439,8300,1,1,2,1,10,5500,0.06,55,40
3,2,273,14,36,0.001,7050,1,1,3,1,120,5500,0.1,6120,7425
1,2,1951,7,3,0.086206897,14300,1,0,2,1,40,5500,0.0563,20,15
1,2,1800,13,32,0.001,8300,1,1,1,1,20,5500,0.0525,777,640
4,1,874,2,6,0.858333333,20000,1,1,3,2,20,8200,0.1249,41,48
2,3,3221,2,21,0.0831,17500,1,1,3,2,40,9100,0.1104,35,65
3,2,1523,3,10,0.13,15300,0,1,2,1,10,5500,0.2342,50,50
1,2,1924,12,10,0.2579,8700,0,1,2,1,10,5500,0.2342,40,50
3,2,3995,5,6,0.47,13000,1,1,1,1,10,5500,0.1249,50.472,25
4,1,874,2,22,0.131578947,20000,1,1,3,1,10,8200,0.1233,240,400
1,2,2213,6,21,0.431034483,15500,1,1,3,1,20,5500,0.1104,182.26,215.65
1,2,350,2,27,0.4299,23100,1,0,2,1,10,5500,0.4333,100,70
3,2,3800,6,4,0.1,11500,1,0,2,1,10,5500,0.12,21.03,20
2,3,7212,6,33,0.0831,15500,1,1,3,1,40,9100,0.0554,394,400
3,2,26,1,12,0.7,18400,1,1,3,1,10,5500,0.1297,70,143
3,2,5864,8,19,0.11,10450,1,0,2,1,20,5500,0.1417,90,60
3,2,3800,6,6,0.47,11500,1,1,1,1,10,5500,0.1249,50.472,25
1,2,1800,13,7,0.166666667,8300,1,1,3,1,10,5500,0.0511,63,37.88
4,1,1841,4,6,0.858333333,15000,1,1,3,2,20,8200,0.1249,41,48
2,3,107371,3,9,0.0831,17000,0,1,1,1,10,9100,0.06,40,30
4,1,2720,7,10,0.526315789,12000,1,1,3,2,20,8200,0.2342,60,90
4,1,1055,3,11,0.197368421,15700,1,0,1,1,15,8200,0.0552,30,40
1,2,1516,5,13,0.0859,16800,0,1,1,1,10,5500,0.0951,35.05,20
4,1,2720,7,34,0.263157895,12000,1,0,2,1,30,8200,0.1934,1500,600
2,3,7212,6,7,0.0831,15500,1,1,2,1,10,9100,0.0511,59,50
2,3,2757,5,23,0.0554,16000,1,1,3,1,15,9100,0.07,330,400
4,1,2632,6,20,0.344827586,13700,1,0,1,1,20,8200,0.1143,100,50
3,2,26,1,22,0.8,18400,1,0,2,1,5,5500,0.1233,108,120
3,2,3800,6,33,0.1,11500,1,0,2,1,40,5500,0.0554,600,150
1,2,4414,8,9,0.3439,12500,1,1,3,1,10,5500,0.06,55,50.46
2,3,2098,4,36,0.0277,16000,1,1,3,2,250,9100,0.1,10701.466,7500
3,2,3571,11,12,0.8,8500,1,1,3,1,10,5500,0.1297,70,161
1,2,350,2,30,0.172413793,23100,1,0,2,1,15,5500,0.0743,150,200
1,2,350,2,32,0.001,23100,1,0,2,1,20,5500,0.0525,280.4,400
1,2,1951,7,25,0.1719,14300,1,0,2,1,10,5500,0.0342,100,60
2,3,686,1,7,0.0831,19500,1,1,2,1,10,9100,0.0511,59,50
1,2,2031,10,25,0.1719,10700,1,1,3,1,10,5500,0.0342,250,300
1,2,5071,11,11,0.4299,9300,0,1,1,1,15,5500,0.0552,42.06,60
1,2,2315,9,18,0.4299,12000,1,1,3,1,10,5500,0.1417,160,200
4,1,1289,9,25,0.0277,11500,1,0,1,1,5,8200,0.0342,150,60
3,2,5864,8,28,0.06,10450,1,1,3,2,80,5500,0.107,205,478
